route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,exceptional
016,0#20,0#530-16,"ANTIFANE/ISOLA 46","24254550",0,"",63042,0,0
016,0#20,0#530-17,"MONTI S. PAOLO/CONFORTI","24254561",1,"",63043,0,0
016,0#20,0#530-18,"ANTIFANE/ISOLA 46","24254551",0,"",63042,0,0
016,0#20,0#530-19,"MONTI S. PAOLO/CONFORTI","24254562",1,"",63043,0,0
016,0#20,0#530-20,"ANTIFANE/ISOLA 46","24254552",0,"",63042,0,0
016,0#20,0#530-21,"MONTI S. PAOLO/CONFORTI","24254563",1,"",63043,0,0
016,0#20,0#530-22,"ANTIFANE/ISOLA 46","24254553",0,"",63042,0,0
016,0#20,0#531-2,"ANTIFANE/ISOLA 46","24254564",0,"",63042,0,0
016,0#20,0#531-3,"MONTI S. PAOLO/CONFORTI","24254577",1,"",63043,0,0
016,0#20,0#531-4,"ANTIFANE/ISOLA 46","24254565",0,"",63042,0,0
016,0#20,0#531-5,"MONTI S. PAOLO/CONFORTI","24254578",1,"",63043,0,0
016,0#20,0#531-6,"ANTIFANE/ISOLA 46","24254566",0,"",63042,0,0
016,0#20,0#531-7,"MONTI S. PAOLO/CONFORTI","24254579",1,"",63043,0,0
016,0#20,0#531-8,"ANTIFANE/ISOLA 46","24254567",0,"",63042,0,0
016,0#20,0#531-9,"MONTI S. PAOLO/CONFORTI","24254580",1,"",63043,0,0
016,0#20,0#531-10,"ANTIFANE/ISOLA 46","24254568",0,"",63042,0,0
016,0#20,0#531-11,"MONTI S. PAOLO/CONFORTI","24254581",1,"",63043,0,0
016,0#20,0#531-12,"ANTIFANE/ISOLA 46","24254569",0,"",63042,0,0
016,0#20,0#531-13,"MONTI S. PAOLO/CONFORTI","24254582",1,"",63043,0,0
016,0#20,0#531-14,"ANTIFANE/ISOLA 46","24254570",0,"",63042,0,0
016,0#20,0#531-15,"MONTI S. PAOLO/CONFORTI","24254583",1,"",63043,0,0
016,0#20,0#531-16,"ANTIFANE/ISOLA 46","24254571",0,"",63042,0,0
016,0#20,0#531-17,"MONTI S. PAOLO/CONFORTI","24254584",1,"",63043,0,0
016,0#20,0#531-18,"ANTIFANE/ISOLA 46","24254572",0,"",63042,0,0
016,0#20,0#531-19,"MONTI S. PAOLO/CONFORTI","24254585",1,"",63043,0,0
016,0#20,0#531-20,"ANTIFANE/ISOLA 46","24254573",0,"",63042,0,0
016,0#20,0#531-21,"MONTI S. PAOLO/CONFORTI","24254586",1,"",63043,0,0
016,0#20,0#531-22,"ANTIFANE/ISOLA 46","24254574",0,"",63042,0,0
016,0#20,0#531-23,"MONTI S. PAOLO/CONFORTI","24254587",1,"",63043,0,0
016,0#20,0#531-24,"ANTIFANE/ISOLA 46","24254575",0,"",63042,0,0
016,0#20,0#531-25,"MONTI S. PAOLO/CONFORTI","24254588",1,"",63043,0,0
016,0#20,0#531-26,"ANTIFANE/ISOLA 46","24254576",0,"",63042,0,0
016,0#20,0#531-27,"MONTI S. PAOLO/CONFORTI","24254589",1,"",63043,0,0
016,0#15,0#532-2,"ANTIFANE/ISOLA 46","24254422",0,"",63042,0,0
016,0#15,0#532-3,"MONTI S. PAOLO/CONFORTI","24254435",1,"",63043,0,0
016,0#15,0#532-4,"ANTIFANE/ISOLA 46","24254423",0,"",63042,0,0
016,0#15,0#532-5,"MONTI S. PAOLO/CONFORTI","24254436",1,"",63043,0,0
016,0#15,0#532-6,"ANTIFANE/ISOLA 46","24254424",0,"",63042,0,0
016,0#15,0#532-7,"MONTI S. PAOLO/CONFORTI","24254437",1,"",63043,0,0
016,0#15,0#532-8,"ANTIFANE/ISOLA 46","24254425",0,"",63042,0,0
016,0#15,0#532-9,"MONTI S. PAOLO/CONFORTI","24254438",1,"",63043,0,0
016,0#15,0#532-10,"ANTIFANE/ISOLA 46","24254426",0,"",63042,0,0
016,0#15,0#532-11,"MONTI S. PAOLO/CONFORTI","24254439",1,"",63043,0,0
016,0#15,0#532-12,"ANTIFANE/ISOLA 46","24254427",0,"",63042,0,0
016,0#15,0#532-13,"MONTI S. PAOLO/CONFORTI","24254414",1,"",63043,0,0
016,0#15,0#532-14,"ANTIFANE/ISOLA 46","24254428",0,"",63042,0,0
016,0#15,0#532-15,"MONTI S. PAOLO/CONFORTI","24254415",1,"",63043,0,0
016,0#15,0#532-16,"ANTIFANE/ISOLA 46","24254429",0,"",63042,0,0
016,0#15,0#532-17,"MONTI S. PAOLO/CONFORTI","24254416",1,"",63043,0,0
016,0#15,0#532-18,"ANTIFANE/ISOLA 46","24254430",0,"",63042,0,0
016,0#15,0#532-19,"MONTI S. PAOLO/CONFORTI","24254417",1,"",63043,0,0
016,0#15,0#532-20,"ANTIFANE/ISOLA 46","24254431",0,"",63042,0,0
016,0#15,0#532-21,"MONTI S. PAOLO/CONFORTI","24254418",1,"",63043,0,0
016,0#15,0#532-22,"ANTIFANE/ISOLA 46","24254432",0,"",63042,0,0
016,0#15,0#532-23,"MONTI S. PAOLO/CONFORTI","24254419",1,"",63043,0,0
016,0#15,0#532-24,"ANTIFANE/ISOLA 46","24254433",0,"",63042,0,0
016,0#15,0#532-25,"MONTI S. PAOLO/CONFORTI","24254420",1,"",63043,0,0
016,0#15,0#532-26,"ANTIFANE/ISOLA 46","24254434",0,"",63042,0,0
016,0#15,0#532-27,"MONTI S. PAOLO/CONFORTI","24254421",1,"",63043,0,0
016,0#20,0#533-2,"ANTIFANE/ISOLA 46","24254590",0,"",63042,0,0
016,0#20,0#533-3,"MONTI S. PAOLO/CONFORTI","24254596",1,"",63043,0,0
016,0#20,0#533-4,"ANTIFANE/ISOLA 46","24254591",0,"",63042,0,0
016,0#20,0#533-5,"MONTI S. PAOLO/CONFORTI","24254598",1,"",63043,0,0
016,0#20,0#533-6,"ANTIFANE/ISOLA 46","24254592",0,"",63042,0,0
016,0#20,0#533-7,"MONTI S. PAOLO/CONFORTI","24254599",1,"",63043,0,0
016,0#20,0#533-8,"ANTIFANE/ISOLA 46","24254594",0,"",63042,0,0
016,0#20,0#533-9,"MONTI S. PAOLO/CONFORTI","24254600",1,"",63043,0,0
016,0#20,0#533-10,"ANTIFANE/ISOLA 46","24254593",0,"",63042,0,0
016,0#20,0#533-11,"MONTI S. PAOLO/CONFORTI","24254601",1,"",63043,0,0
016,0#20,0#533-12,"ANTIFANE/ISOLA 46","24254595",0,"",63042,0,0
016,0#20,0#533-13,"MONTI S. PAOLO/CONFORTI","24254597",1,"",63043,0,0
016,0#15,0#534-2,"ANTIFANE/ISOLA 46","24254440",0,"",63042,0,0
016,0#15,0#534-3,"MONTI S. PAOLO/CONFORTI","24254446",1,"",63043,0,0
016,0#15,0#534-4,"ANTIFANE/ISOLA 46","24254441",0,"",63042,0,0
016,0#15,0#534-5,"MONTI S. PAOLO/CONFORTI","24254447",1,"",63043,0,0
016,0#15,0#534-6,"ANTIFANE/ISOLA 46","24254442",0,"",63042,0,0
016,0#15,0#534-7,"MONTI S. PAOLO/CONFORTI","24254448",1,"",63043,0,0
016,0#15,0#534-8,"ANTIFANE/ISOLA 46","24254444",0,"",63042,0,0
016,0#15,0#534-9,"MONTI S. PAOLO/CONFORTI","24254449",1,"",63043,0,0
016,0#15,0#534-10,"ANTIFANE/ISOLA 46","24254443",0,"",63042,0,0
016,0#15,0#534-11,"MONTI S. PAOLO/CONFORTI","24254450",1,"",63043,0,0
016,0#15,0#534-12,"ANTIFANE/ISOLA 46","24254445",0,"",63042,0,0
016,0#15,0#534-13,"MONTI S. PAOLO/CONFORTI","24254451",1,"",63043,0,0
020,0#3,0#535-2,"STAZ.NE PRIMA PORTA","21820956",0,"",50649,0,0
020,0#3,0#535-3,"STAZ.NE PRIMA PORTA","21820928",0,"",50649,0,0
020,0#3,0#535-4,"STAZ.NE PRIMA PORTA","21820929",0,"",50649,0,0
020,0#3,0#535-5,"STAZ.NE PRIMA PORTA","21820930",0,"",50649,0,0
020,0#3,0#535-6,"STAZ.NE PRIMA PORTA","21820931",0,"",50649,0,0
020,0#3,0#535-7,"STAZ.NE PRIMA PORTA","21820932",0,"",50649,0,0
020,0#3,0#535-8,"STAZ.NE PRIMA PORTA","21820933",0,"",50649,0,0
020,0#3,0#535-9,"STAZ.NE PRIMA PORTA","21820934",0,"",50649,0,0
020,0#3,0#535-10,"STAZ.NE PRIMA PORTA","21820935",0,"",50649,0,0
020,0#3,0#535-11,"STAZ.NE PRIMA PORTA","21820936",0,"",50649,0,0
020,0#3,0#535-12,"STAZ.NE PRIMA PORTA","21820937",0,"",50649,0,0
020,0#3,0#535-13,"STAZ.NE PRIMA PORTA","21820938",0,"",50649,0,0
020,0#3,0#535-14,"STAZ.NE PRIMA PORTA","21820939",0,"",50649,0,0
020,0#3,0#535-15,"STAZ.NE PRIMA PORTA","21820940",0,"",50649,0,0
020,0#3,0#535-16,"STAZ.NE PRIMA PORTA","21820941",0,"",50649,0,0
020,0#3,0#535-17,"STAZ.NE PRIMA PORTA","21820942",0,"",50649,0,0
020,0#3,0#535-18,"STAZ.NE PRIMA PORTA","21820943",0,"",50649,0,0
020,0#3,0#535-19,"STAZ.NE PRIMA PORTA","21820944",0,"",50649,0,0
020,0#3,0#535-20,"STAZ.NE PRIMA PORTA","21820945",0,"",50649,0,0
020,0#3,0#535-21,"STAZ.NE PRIMA PORTA","21820946",0,"",50649,0,0
020,0#3,0#535-22,"STAZ.NE PRIMA PORTA","21820947",0,"",50649,0,0
020,0#3,0#535-23,"STAZ.NE PRIMA PORTA","21820948",0,"",50649,0,0
020,0#3,0#535-24,"STAZ.NE PRIMA PORTA","21820949",0,"",50649,0,0
020,0#3,0#535-25,"STAZ.NE PRIMA PORTA","21820950",0,"",50649,0,0
020,0#3,0#535-26,"STAZ.NE PRIMA PORTA","21820951",0,"",50649,0,0
020,0#3,0#535-27,"STAZ.NE PRIMA PORTA","21820952",0,"",50649,0,0
020,0#3,0#535-28,"STAZ.NE PRIMA PORTA","21820953",0,"",50649,0,0
020,0#3,0#535-29,"STAZ.NE PRIMA PORTA","21820954",0,"",50649,0,0
020,0#3,0#535-30,"STAZ.NE PRIMA PORTA","21820955",0,"",50649,0,0
021,0#20,0#536-2,"GROTTAROSSA/ISTITUTO ASISIUM","23206080",0,"",700003,0,0
021,0#20,0#536-3,"STAZ.NE LA GIUSTINIANA (FL3)","23206072",1,"",59160,0,0
021,0#20,0#536-4,"GROTTAROSSA/ISTITUTO ASISIUM","23206063",0,"",59159,0,0
021,0#20,0#536-5,"STAZ.NE LA GIUSTINIANA (FL3)","23206065",1,"",59160,0,0
021,0#20,0#536-6,"GROTTAROSSA/ISTITUTO ASISIUM","23206055",0,"",59159,0,0
021,0#20,0#536-7,"STAZ.NE LA GIUSTINIANA (FL3)","23206056",1,"",59160,0,0
021,0#20,0#536-8,"GROTTAROSSA/ISTITUTO ASISIUM","23206057",0,"",59159,0,0
021,0#20,0#536-9,"STAZ.NE LA GIUSTINIANA (FL3)","23206059",1,"",59160,0,0
021,0#20,0#536-10,"GROTTAROSSA/ISTITUTO ASISIUM","23206081",0,"",59159,0,0
021,0#20,0#536-11,"STAZ.NE LA GIUSTINIANA (FL3)","23206082",1,"",59160,0,0
021,0#20,0#536-12,"GROTTAROSSA/ISTITUTO ASISIUM","23206083",0,"",59159,0,0
021,0#20,0#536-13,"STAZ.NE LA GIUSTINIANA (FL3)","23206084",1,"",59160,0,0
021,0#20,0#536-14,"GROTTAROSSA/ISTITUTO ASISIUM","23206085",0,"",59159,0,0
021,0#20,0#536-15,"STAZ.NE LA GIUSTINIANA (FL3)","23206058",1,"",59160,0,0
021,0#20,0#536-16,"GROTTAROSSA/ISTITUTO ASISIUM","23206060",0,"",59159,0,0
021,0#20,0#536-17,"STAZ.NE LA GIUSTINIANA (FL3)","23206061",1,"",59160,0,0
021,0#20,0#536-18,"GROTTAROSSA/ISTITUTO ASISIUM","23206062",0,"",59159,0,0
021,0#20,0#536-19,"STAZ.NE LA GIUSTINIANA (FL3)","23206064",1,"",59160,0,0
021,0#20,0#536-20,"GROTTAROSSA/ISTITUTO ASISIUM","23206086",0,"",59159,0,0
021,0#20,0#536-21,"STAZ.NE LA GIUSTINIANA (FL3)","23206087",1,"",59160,0,0
021,0#20,0#536-22,"GROTTAROSSA/ISTITUTO ASISIUM","23206088",0,"",59159,0,0
021,0#20,0#536-23,"STAZ.NE LA GIUSTINIANA (FL3)","23206038",1,"",59160,0,0
021,0#20,0#536-24,"GROTTAROSSA/ISTITUTO ASISIUM","23206043",0,"",59159,0,0
021,0#20,0#536-25,"STAZ.NE LA GIUSTINIANA (FL3)","23206044",1,"",59160,0,0
021,0#20,0#536-26,"GROTTAROSSA/ISTITUTO ASISIUM","23206041",0,"",59159,0,0
021,0#20,0#536-27,"STAZ.NE LA GIUSTINIANA (FL3)","23206045",1,"",59160,0,0
021,0#20,0#536-28,"GROTTAROSSA/ISTITUTO ASISIUM","23206042",0,"",59159,0,0
021,0#20,0#536-29,"STAZ.NE LA GIUSTINIANA (FL3)","23206054",1,"",59160,0,0
021,0#20,0#536-30,"GROTTAROSSA/ISTITUTO ASISIUM","23206048",0,"",59159,0,0
021,0#20,0#536-31,"STAZ.NE LA GIUSTINIANA (FL3)","23206046",1,"",59160,0,0
021,0#20,0#536-32,"GROTTAROSSA/ISTITUTO ASISIUM","23206049",0,"",59159,0,0
021,0#20,0#536-33,"STAZ.NE LA GIUSTINIANA (FL3)","23206047",1,"",59160,0,0
021,0#20,0#536-34,"GROTTAROSSA/ISTITUTO ASISIUM","23206050",0,"",59159,0,0
021,0#20,0#536-35,"STAZ.NE LA GIUSTINIANA (FL3)","23206051",1,"",59160,0,0
021,0#20,0#536-36,"GROTTAROSSA/ISTITUTO ASISIUM","23206052",0,"",59159,0,0
021,0#20,0#536-37,"STAZ.NE LA GIUSTINIANA (FL3)","23206053",1,"",59160,0,0
021,0#20,0#536-38,"GROTTAROSSA/ISTITUTO ASISIUM","23206040",0,"",59159,0,0
021,0#20,0#536-39,"STAZ.NE LA GIUSTINIANA (FL3)","23206039",1,"",59160,0,0
021,0#20,0#536-40,"GROTTAROSSA/ISTITUTO ASISIUM","23206066",0,"",59159,0,0
021,0#20,0#536-41,"STAZ.NE LA GIUSTINIANA (FL3)","23206067",1,"",59160,0,0
021,0#20,0#536-42,"GROTTAROSSA/ISTITUTO ASISIUM","23206068",0,"",59159,0,0
021,0#20,0#536-43,"STAZ.NE LA GIUSTINIANA (FL3)","23206069",1,"",59160,0,0
021,0#20,0#536-44,"GROTTAROSSA/ISTITUTO ASISIUM","23206070",0,"",59159,0,0
021,0#20,0#536-45,"STAZ.NE LA GIUSTINIANA (FL3)","23206071",1,"",59160,0,0
021,0#20,0#536-46,"GROTTAROSSA/ISTITUTO ASISIUM","23206073",0,"",59159,0,0
021,0#20,0#536-47,"STAZ.NE LA GIUSTINIANA (FL3)","23206074",1,"",59160,0,0
021,0#20,0#536-48,"GROTTAROSSA/ISTITUTO ASISIUM","23206075",0,"",59159,0,0
021,0#20,0#536-49,"STAZ.NE LA GIUSTINIANA (FL3)","23206078",1,"",59160,0,0
021,0#20,0#536-50,"GROTTAROSSA/ISTITUTO ASISIUM","23206079",0,"",59159,0,0
021,0#20,0#536-51,"STAZ.NE LA GIUSTINIANA (FL3)","23206076",1,"",59160,0,0
021,0#20,0#536-52,"GROTTAROSSA/ISTITUTO ASISIUM","23206077",0,"",59159,0,0
021,0#12,0#537-2,"GROTTAROSSA/ISTITUTO ASISIUM","22654950",0,"",700003,0,0
021,0#12,0#537-3,"STAZ.NE LA GIUSTINIANA (FL3)","22654901",1,"",59160,0,0
021,0#12,0#537-4,"GROTTAROSSA/ISTITUTO ASISIUM","22654902",0,"",59159,0,0
021,0#12,0#537-5,"STAZ.NE LA GIUSTINIANA (FL3)","22654903",1,"",59160,0,0
021,0#12,0#537-6,"GROTTAROSSA/ISTITUTO ASISIUM","22654904",0,"",59159,0,0
021,0#12,0#537-7,"STAZ.NE LA GIUSTINIANA (FL3)","22654905",1,"",59160,0,0
021,0#12,0#537-8,"GROTTAROSSA/ISTITUTO ASISIUM","22654906",0,"",59159,0,0
